year,month,ifo,peak_time,peak_time_ns,start_time,start_time_ns,duration,search,process_id,event_id,peak_frequency,central_freq,bandwidth,channel,amplitude,snr,confidence,chisq,chisq_dof,param_one_name,param_one_value
2016,June,L1,1181365062,750000000,1181365060,0,3,OMICRON,process:process_id:0,sngl_burst:event_id:509,7.25023,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.20252,1348.986328,0,0,0,phase,2.13743
2016,June,L1,1182628519,750000000,1182628509,473876953,10.52612,OMICRON,process:process_id:0,sngl_burst:event_id:4427,8.56751,3819.590088,7631.180176,LSC-MCL_IN1_DQ,0.110955,1278.426025,0,0,0,phase,1.14799
2016,June,L1,1180592346,750000000,1180592335,0,12,OMICRON,process:process_id:0,sngl_burst:event_id:4150,7.25023,3900.092773,7792.185547,LSC-MCL_OUT_DQ,2111.949951,1718.423706,0,0,0,phase,-1.44858
2016,June,L1,1180849521,750000000,1180849511,500000000,10.5,OMICRON,process:process_id:0,sngl_burst:event_id:3201,7.8814,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1019.849976,1425.473755,0,0,0,phase,-0.83953
2016,June,L1,1180902615,804687023,1180902610,0,11.5,OMICRON,process:process_id:0,sngl_burst:event_id:985,20.89658,3900.092773,7792.185547,LSC-MCL_OUT_DQ,750.174011,5431.38623,0,0,0,phase,1.19898
2016,June,L1,1181156250,750000000,1181156237,500000000,13.5,OMICRON,process:process_id:0,sngl_burst:event_id:2397,7.55923,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1656.109985,2059.219482,0,0,0,phase,2.33695
2016,June,L1,1181285197,750000000,1181285187,750000000,10.25,OMICRON,process:process_id:0,sngl_burst:event_id:605,7.25023,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1145.47998,1130.068848,0,0,0,phase,-2.57978
2016,June,L1,1181365062,750000000,1181365060,0,3,OMICRON,process:process_id:0,sngl_burst:event_id:508,7.25023,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1676.089966,1636.876099,0,0,0,phase,-2.19855
2016,June,L1,1181392343,750000000,1181392333,664305925,10.33569,OMICRON,process:process_id:0,sngl_burst:event_id:7927,7.25023,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1278.109985,1190.466187,0,0,0,phase,-1.51486
2016,June,L1,1182628519,750000000,1182628509,473876953,10.52612,OMICRON,process:process_id:0,sngl_burst:event_id:4439,8.56751,3819.590088,7631.180176,LSC-MCL_OUT_DQ,766.507019,1543.534546,0,0,0,phase,-2.93483
2016,June,L1,1180902615,804687023,1180902610,0,10,OMICRON,process:process_id:0,sngl_burst:event_id:45,26.94878,3900.092773,7792.185547,LSC-MICH_IN1_DQ,15.9513,6244.361328,0,0,0,phase,1.50028
2016,June,L1,1180902615,808593034,1180902563,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:745,314.869171,3900.092773,7792.185547,LSC-MICH_OUT_DQ,19.1092,935976.9375,0,0,0,phase,-2.87143
2016,June,L1,1182822817,984375000,1182822814,0,4,OMICRON,process:process_id:0,sngl_burst:event_id:5818,12.56456,3900.092773,7792.185547,LSC-MICH_OUT_DQ,4.09597,1513.872925,0,0,0,phase,-0.74802
2016,June,L1,1180818994,289062023,1180818992,0,9.71875,OMICRON,process:process_id:0,sngl_burst:event_id:140,34.100979,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.016182,1883.114136,0,0,0,phase,-1.83975
2016,June,L1,1180902615,808593034,1180902604,750000000,20.25,OMICRON,process:process_id:0,sngl_burst:event_id:1131,43.879509,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.4722,59870.94922,0,0,0,phase,2.32339
2016,June,L1,1181307196,179687023,1181307193,93750000,5.25,OMICRON,process:process_id:0,sngl_burst:event_id:8181,177.584076,489.694122,969.658203,LSC-POP_A_LF_OUT_DQ,0.02282,3000.235352,0,0,0,phase,1.11776
2016,June,L1,1181365057,226562023,1181365043,0,18,OMICRON,process:process_id:0,sngl_burst:event_id:1058,63.350349,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.023224,2173.129395,0,0,0,phase,2.15521
2016,June,L1,1181457798,143065929,1181457788,0,28,OMICRON,process:process_id:0,sngl_burst:event_id:740,756.86908,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.007013,1113.77417,0,0,0,phase,0.63847
2016,June,L1,1181922639,996093034,1181922634,906250000,9.09375,OMICRON,process:process_id:0,sngl_burst:event_id:1059,43.879509,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.027515,2794.929932,0,0,0,phase,-3.0267
2016,June,L1,1182450860,27832031,1182450817,0,57,OMICRON,process:process_id:0,sngl_burst:event_id:672,756.86908,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.006983,1100.988647,0,0,0,phase,-2.01235
2016,June,L1,1180902615,820312023,1180902609,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:2,20.59572,489.261597,970.523193,LSC-POP_A_RF45_I_ERR_DQ,33.428001,11354.18164,0,0,0,phase,2.09827
2016,June,L1,1181922639,998047113,1181922636,0,7,OMICRON,process:process_id:0,sngl_burst:event_id:6,72.652672,489.261597,970.523193,LSC-POP_A_RF45_I_ERR_DQ,2.3717,1251.705322,0,0,0,phase,-1.30642
2016,July,L1,1183015268,289062023,1183015265,750000000,4.25,OMICRON,process:process_id:0,sngl_burst:event_id:339,34.753849,2480.853271,4948.401367,LSC-DARM_OUT_DQ,0.607434,1522.663452,0,0,0,phase,0.97915
2016,July,L1,1183077855,742187023,1183077853,750000000,4,OMICRON,process:process_id:0,sngl_burst:event_id:57,34.753849,2862.652344,5711.999512,LSC-DARM_OUT_DQ,1.53338,3455.107422,0,0,0,phase,-1.08691
2016,July,L1,1183061141,726562023,1183061139,0,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:46,34.753849,2625.476807,5237.648438,LSC-DARM_OUT_DQ,0.935308,2420.475586,0,0,0,phase,1.14857
2016,July,L1,1183178425,70312023,1183178423,0,4,OMICRON,process:process_id:0,sngl_burst:event_id:22,34.753849,2861.905518,5713.493652,LSC-DARM_OUT_DQ,1.41102,3175.428711,0,0,0,phase,-2.81059
2016,July,L1,1183163705,992187023,1183163703,750000000,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:31,34.753849,1492.998291,2972.691406,LSC-DARM_OUT_DQ,0.668415,1743.617554,0,0,0,phase,1.90053
2016,July,L1,1183189714,148437023,1183189710,812500000,6.1875,OMICRON,process:process_id:0,sngl_burst:event_id:22,34.753849,1492.998291,2972.691406,LSC-DARM_OUT_DQ,1.29816,3085.505615,0,0,0,phase,0.74351
2016,July,L1,1183261810,210937023,1183261807,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:94,26.94878,898.279968,1786.24292,LSC-DARM_OUT_DQ,0.94349,2177.647705,0,0,0,phase,-2.73352
2016,July,L1,1183288935,226562023,1183288933,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:52,26.94878,2555.064209,5099.811035,LSC-DARM_OUT_DQ,0.531373,1270.54895,0,0,0,phase,2.31668
2016,July,L1,1183239328,242187023,1183239326,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:36,34.753849,899.026978,1784.748901,LSC-DARM_OUT_DQ,0.491969,1313.640991,0,0,0,phase,2.69225
2016,July,L1,1183350343,617187023,1183350341,500000000,4,OMICRON,process:process_id:0,sngl_burst:event_id:15,34.753849,1625.926758,3238.54834,LSC-DARM_OUT_DQ,0.416644,1061.890747,0,0,0,phase,0.29274
2016,July,L1,1183502121,398437023,1183502119,250000000,4.25,OMICRON,process:process_id:0,sngl_burst:event_id:24,26.94878,1492.998291,2972.691406,LSC-DARM_OUT_DQ,0.592338,1505.607544,0,0,0,phase,-2.77801
2016,July,L1,1183538060,914062023,1183538058,500000000,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:72,26.94878,1924.446411,3835.587891,LSC-DARM_OUT_DQ,0.476749,1269.506348,0,0,0,phase,2.96288
2016,July,L1,1183635995,554687023,1183635993,250000000,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:11,26.94878,1492.998291,2972.691406,LSC-DARM_OUT_DQ,0.635562,1578.661255,0,0,0,phase,-1.61935
2016,July,L1,1183665798,523437023,1183665796,250000000,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:36,34.753849,2555.811035,5098.316895,LSC-DARM_OUT_DQ,0.787783,2114.073486,0,0,0,phase,1.33691
2016,July,L1,1183675228,70312023,1183675226,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:115,34.753849,586.847046,1160.389038,LSC-DARM_OUT_DQ,0.549345,1277.234985,0,0,0,phase,2.0428
2016,July,L1,1183749148,414062023,1183749146,0,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:42,26.94878,697.869141,1382.433228,LSC-DARM_OUT_DQ,0.656919,1570.63916,0,0,0,phase,-1.40756
2016,July,L1,1183733633,320312023,1183733631,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:27,26.94878,1158.445435,2303.585693,LSC-DARM_OUT_DQ,0.505267,1237.473022,0,0,0,phase,-2.345
2016,July,L1,1183746717,507812023,1183746715,0,5,OMICRON,process:process_id:0,sngl_burst:event_id:41,26.94878,2480.853271,4948.401367,LSC-DARM_OUT_DQ,0.594158,1385.077637,0,0,0,phase,0.56898
2016,July,L1,1183945198,179687023,1183945196,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:91,34.753849,3489.560791,6965.816406,LSC-DARM_OUT_DQ,0.697234,1527.162231,0,0,0,phase,2.53909
2016,July,L1,1184095574,85937023,1184095571,250000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:75,34.753849,1923.699341,3837.081787,LSC-DARM_OUT_DQ,0.884316,2249.557861,0,0,0,phase,-0.93126
2016,July,L1,1184083153,507812023,1184083151,250000000,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:3,26.94878,3205.632812,6400.94873,LSC-DARM_OUT_DQ,0.450855,1180.445679,0,0,0,phase,-2.14563
2016,July,L1,1184136839,101562023,1184136837,250000000,3.75,OMICRON,process:process_id:0,sngl_burst:event_id:24,26.94878,2555.064209,5099.811035,LSC-DARM_OUT_DQ,0.4497,1142.805054,0,0,0,phase,-1.0099
2016,July,L1,1184273533,226562023,1184273530,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:26,34.753849,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.558401,1639.420898,0,0,0,phase,-1.06501
2016,July,L1,1184421030,78125000,1184421016,250000000,14.75,OMICRON,process:process_id:0,sngl_burst:event_id:588,23.23904,3900.092773,7792.185547,LSC-DARM_OUT_DQ,14.9321,39582.10938,0,0,0,phase,0.27909
2016,July,L1,1184457736,164062023,1184457733,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:8,34.753849,2861.905518,5713.493652,LSC-DARM_OUT_DQ,0.899032,1884.55249,0,0,0,phase,-1.33692
2016,July,L1,1184531036,125000000,1184531030,500000000,24.5,OMICRON,process:process_id:0,sngl_burst:event_id:415,20.582371,27.958639,45.878262,LSC-DARM_OUT_DQ,0.755036,1180.168213,0,0,0,phase,-1.56319
2016,July,L1,1184531228,250000000,1184531222,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:422,12.21585,984.041504,1954.777954,LSC-DARM_OUT_DQ,1.86666,1030.601196,0,0,0,phase,-2.83068
2016,July,L1,1184535494,625000000,1184535435,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:660,18.543039,1347.79895,2683.454102,LSC-DARM_OUT_DQ,0.767169,1270.49939,0,0,0,phase,-0.58494
2016,July,L1,1184535555,375000000,1184535555,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:664,15.69199,2861.905518,5713.493652,LSC-DARM_OUT_DQ,1.05071,1196.730713,0,0,0,phase,1.12865
2016,July,L1,1184520411,945312023,1184520410,0,3.75,OMICRON,process:process_id:0,sngl_burst:event_id:76,34.753849,2862.652344,5711.999512,LSC-DARM_OUT_DQ,1.02408,2528.771484,0,0,0,phase,-1.00229
2016,July,L1,1184624917,976562023,1184624916,0,4,OMICRON,process:process_id:0,sngl_burst:event_id:21,34.753849,2480.106201,4949.895508,LSC-DARM_OUT_DQ,1.1793,2939.485107,0,0,0,phase,1.68291
2016,July,L1,1184682632,257812023,1184682630,0,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:10,26.94878,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.505903,1081.62561,0,0,0,phase,-1.81747
2016,July,L1,1184784543,453125000,1184784531,0,13,OMICRON,process:process_id:0,sngl_burst:event_id:68,23.23904,3900.092773,7792.185547,LSC-DARM_OUT_DQ,15.7221,25143.86523,0,0,0,phase,2.71868
2016,July,L1,1184706734,273437023,1184706732,250000000,4.25,OMICRON,process:process_id:0,sngl_burst:event_id:9,34.753849,1158.445435,2303.585693,LSC-DARM_OUT_DQ,0.534683,1353.312866,0,0,0,phase,-2.04215
2016,July,L1,1184714378,992187023,1184714377,0,4,OMICRON,process:process_id:0,sngl_burst:event_id:25,26.94878,2861.905518,5713.493652,LSC-DARM_OUT_DQ,0.436508,1046.630249,0,0,0,phase,0.29045
2016,July,L1,1184704836,539062023,1184704833,750000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:44,26.94878,1157.698364,2305.079834,LSC-DARM_OUT_DQ,0.815043,2024.680542,0,0,0,phase,2.38857
2016,July,L1,1184739434,898437023,1184739432,750000000,4.25,OMICRON,process:process_id:0,sngl_burst:event_id:35,26.94878,1158.445435,2303.585693,LSC-DARM_OUT_DQ,0.485837,1305.993774,0,0,0,phase,1.4208
2016,July,L1,1184951051,617187023,1184951049,500000000,4,OMICRON,process:process_id:0,sngl_burst:event_id:100,34.753849,2480.853271,4948.401367,LSC-DARM_OUT_DQ,0.564999,1084.284546,0,0,0,phase,-1.92504
2016,July,L1,1184972637,773437023,1184972635,0,5.75,OMICRON,process:process_id:0,sngl_burst:event_id:47,26.94878,541.140564,1071.964233,LSC-DARM_OUT_DQ,0.880039,2314.879395,0,0,0,phase,0.83846
2016,July,L1,1184919466,242187023,1184919463,500000000,5.25,OMICRON,process:process_id:0,sngl_burst:event_id:23,26.94878,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.537733,1513.936401,0,0,0,phase,-2.78909
2016,July,L1,1185009759,835937023,1185009758,0,4,OMICRON,process:process_id:0,sngl_burst:event_id:51,26.94878,1923.584351,3837.312012,LSC-DARM_OUT_DQ,0.422329,1161.913208,0,0,0,phase,-0.11
2016,July,L1,1185025900,320312023,1185025898,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:27,26.94878,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.463118,1106.138916,0,0,0,phase,-1.15467
2016,July,L1,1185152202,85937023,1185152199,250000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:1324,34.753849,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.892119,2301.283936,0,0,0,phase,-1.14267
2016,July,L1,1185185212,85937023,1185185210,0,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:219,26.94878,2861.905518,5713.493652,LSC-DARM_OUT_DQ,0.542805,1337.559937,0,0,0,phase,1.63388
2016,July,L1,1185116171,371093034,1185116165,187500000,12.03906,OMICRON,process:process_id:0,sngl_burst:event_id:33,511.891022,3901.419189,7789.533203,LSC-DARM_OUT_DQ,0.007448,16377.13086,0,0,0,phase,2.95011
2016,July,L1,1185236633,992187023,1185236631,250000000,5.25,OMICRON,process:process_id:0,sngl_burst:event_id:40,34.753849,2480.347168,4950.377441,LSC-DARM_OUT_DQ,0.877719,2302.115479,0,0,0,phase,-1.47265
2016,July,L1,1185348605,132812023,1185348602,500000000,5.25,OMICRON,process:process_id:0,sngl_burst:event_id:54,34.753849,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.811462,2327.154785,0,0,0,phase,-1.04022
2016,July,L1,1185440262,820312023,1185440260,0,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:51,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.700655,2079.858643,0,0,0,phase,-1.63118
2016,July,L1,1185464556,554687023,1185464554,0,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:54,26.94878,1157.698364,2305.079834,LSC-DARM_OUT_DQ,0.689442,1747.855469,0,0,0,phase,2.86892
2016,July,L1,1184292932,414062023,1184292928,500000000,15.5,OMICRON,process:process_id:0,sngl_burst:event_id:129,20.89658,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.072035,2757.891602,0,0,0,phase,0.96253
2016,July,L1,1184421030,39062023,1184421008,75683116,22.92432,OMICRON,process:process_id:0,sngl_burst:event_id:15146,20.89658,3900.092773,7792.185547,LSC-MCL_IN1_DQ,3.45498,149407.5625,0,0,0,phase,1.35504
2016,July,L1,1184784543,398437023,1184784523,373534917,20.626471,OMICRON,process:process_id:0,sngl_burst:event_id:244,20.89658,3900.092773,7792.185547,LSC-MCL_IN1_DQ,3.50307,128794.1172,0,0,0,phase,-3.09792
2016,July,L1,1185047717,500000000,1185047703,750000000,14.25,OMICRON,process:process_id:0,sngl_burst:event_id:1474,5.52757,3900.092773,7792.185547,LSC-MCL_IN1_DQ,0.768545,1772.86499,0,0,0,phase,2.19038
2016,July,L1,1185326278,750000000,1185326269,0,10,OMICRON,process:process_id:0,sngl_burst:event_id:11,8.56751,696.542847,1385.085693,LSC-MCL_IN1_DQ,0.106704,1181.73645,0,0,0,phase,1.95045
2016,July,L1,1184024148,500000000,1184024134,849242925,14.15076,OMICRON,process:process_id:0,sngl_burst:event_id:236,4.58109,3322.255127,6636.510254,LSC-MCL_OUT_DQ,16326.09961,1627.147461,0,0,0,phase,-1.03884
2016,July,L1,1184292932,398437023,1184292928,500000000,15.5,OMICRON,process:process_id:0,sngl_burst:event_id:129,20.89658,3900.092773,7792.185547,LSC-MCL_OUT_DQ,397.67099,2748.713135,0,0,0,phase,-1.98474
2016,July,L1,1184421030,23437023,1184421012,387695074,18.612301,OMICRON,process:process_id:0,sngl_burst:event_id:15177,20.89658,3900.092773,7792.185547,LSC-MCL_OUT_DQ,19424.40039,125302.5781,0,0,0,phase,-1.6132
2016,July,L1,1184769174,750000000,1184769164,687500000,10.3125,OMICRON,process:process_id:0,sngl_burst:event_id:2703,7.25023,3900.092773,7792.185547,LSC-MCL_OUT_DQ,1134.26001,1174.594482,0,0,0,phase,-2.43475
2016,July,L1,1184784543,390625000,1184784523,373534917,20.626471,OMICRON,process:process_id:0,sngl_burst:event_id:249,16.20359,3900.092773,7792.185547,LSC-MCL_OUT_DQ,21615.59961,106977.2969,0,0,0,phase,-1.23959
2016,July,L1,1185047717,500000000,1185047702,687500000,15.3125,OMICRON,process:process_id:0,sngl_burst:event_id:1487,5.52757,3900.092773,7792.185547,LSC-MCL_OUT_DQ,9561.650391,2358.600586,0,0,0,phase,-2.36976
2016,July,L1,1185326278,750000000,1185326268,0,11,OMICRON,process:process_id:0,sngl_burst:event_id:11,8.56751,696.542847,1385.085693,LSC-MCL_OUT_DQ,741.598999,1379.451172,0,0,0,phase,-2.15506
2016,July,L1,1183763538,750000000,1183763531,0,8,OMICRON,process:process_id:0,sngl_burst:event_id:23,9.50975,212.06398,416.12796,LSC-MICH_IN1_DQ,13.3389,1035.431885,0,0,0,phase,3.04843
2016,July,L1,1184421030,23437023,1184421026,0,5,OMICRON,process:process_id:0,sngl_burst:event_id:421,26.94878,3900.092773,7792.185547,LSC-MICH_IN1_DQ,15.0232,6235.050293,0,0,0,phase,-1.36561
2016,July,L1,1184784543,398437023,1184784538,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:25,26.94878,3900.092773,7792.185547,LSC-MICH_IN1_DQ,22.480801,8418.933594,0,0,0,phase,-1.01013
2016,July,L1,1185116171,367187023,1185116168,0,6.5,OMICRON,process:process_id:0,sngl_burst:event_id:24,20.89658,3900.092773,7792.185547,LSC-MICH_IN1_DQ,4.40238,1653.50354,0,0,0,phase,0.15641
2016,July,L1,1183763538,750000000,1183763530,0,9,OMICRON,process:process_id:0,sngl_burst:event_id:441,9.91505,196.706161,385.412323,LSC-MICH_OUT_DQ,3.83591,1238.228394,0,0,0,phase,2.72478
2016,July,L1,1184370375,984375000,1184370368,0,8,OMICRON,process:process_id:0,sngl_burst:event_id:660,12.56456,3900.092773,7792.185547,LSC-MICH_OUT_DQ,4.28873,1226.840088,0,0,0,phase,2.39444
2016,July,L1,1184421030,35156011,1184421025,500000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:8899,57.800369,3900.092773,7792.185547,LSC-MICH_OUT_DQ,10.7124,5404.391113,0,0,0,phase,-1.04052
2016,July,L1,1184784543,410156011,1184784538,435058116,5.56494,OMICRON,process:process_id:0,sngl_burst:event_id:234,44.819481,3900.092773,7792.185547,LSC-MICH_OUT_DQ,26.740499,7570.97998,0,0,0,phase,-1.15839
2016,July,L1,1185116169,933593034,1185116158,0,60,OMICRON,process:process_id:0,sngl_burst:event_id:381,314.869171,3900.092773,7792.185547,LSC-MICH_OUT_DQ,2.31209,347073.0625,0,0,0,phase,-0.47307
2016,July,L1,1183220805,45409917,1183220777,0,30,OMICRON,process:process_id:0,sngl_burst:event_id:4730,546.02301,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.00735,1210.402466,0,0,0,phase,0.34124
2016,July,L1,1183408340,403808116,1183408338,213866949,13.97363,OMICRON,process:process_id:0,sngl_burst:event_id:1479,546.02301,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.039367,6930.406738,0,0,0,phase,0.74853
2016,July,L1,1183423278,735351085,1183423276,625000000,10.84375,OMICRON,process:process_id:0,sngl_burst:event_id:306,154.787659,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.018672,3063.521729,0,0,0,phase,-0.45725
2016,July,L1,1184421028,750000000,1184421010,0,19,OMICRON,process:process_id:0,sngl_burst:event_id:15554,8.94229,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.240069,17453.83984,0,0,0,phase,-2.09594
2016,July,L1,1184784541,500000000,1184784530,0,12,OMICRON,process:process_id:0,sngl_burst:event_id:659,4.98136,402.381714,796.763428,LSC-POP_A_LF_OUT_DQ,0.971129,1859.324951,0,0,0,phase,-1.6068
2016,July,L1,1185116171,373047113,1185116166,0,10,OMICRON,process:process_id:0,sngl_burst:event_id:353,72.652672,489.261597,970.523193,LSC-POP_A_LF_OUT_DQ,0.016308,2006.250244,0,0,0,phase,-0.65972
2016,July,L1,1185116170,935547113,1185116165,500000000,9,OMICRON,process:process_id:0,sngl_burst:event_id:17,72.652672,489.261597,970.523193,LSC-POP_A_RF45_I_ERR_DQ,7.60114,4037.278076,0,0,0,phase,1.14766
2016,August,L1,1185690809,585937023,1185690807,250000000,5.125,OMICRON,process:process_id:0,sngl_burst:event_id:13,34.753849,1923.699341,3837.081787,LSC-DARM_OUT_DQ,1.19486,3069.116699,0,0,0,phase,-1.48051
2016,August,L1,1185790202,773437023,1185790200,250000000,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:22,26.94878,898.279968,1786.24292,LSC-DARM_OUT_DQ,0.520077,1547.436768,0,0,0,phase,2.52374
2016,August,L1,1185769464,320312023,1185769461,750000000,4.75,OMICRON,process:process_id:0,sngl_burst:event_id:22,26.94878,3205.632812,6400.94873,LSC-DARM_OUT_DQ,0.417103,1164.345825,0,0,0,phase,1.1232
2016,August,L1,1185770232,398437023,1185770230,500000000,3.75,OMICRON,process:process_id:0,sngl_burst:event_id:50,34.753849,1492.998291,2972.691406,LSC-DARM_OUT_DQ,0.38759,1093.425415,0,0,0,phase,-2.82414
2016,August,L1,1185844624,804687023,1185844622,250000000,5.25,OMICRON,process:process_id:0,sngl_burst:event_id:63,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.510081,1639.764771,0,0,0,phase,0.21656
2016,August,L1,1185946830,273437023,1185946827,625000000,5.375,OMICRON,process:process_id:0,sngl_burst:event_id:12,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.515855,1396.440063,0,0,0,phase,-1.5298
2016,August,L1,1185936045,289062023,1185936042,250000000,6,OMICRON,process:process_id:0,sngl_burst:event_id:48,34.753849,1157.698364,2305.079834,LSC-DARM_OUT_DQ,1.19541,3151.306396,0,0,0,phase,0.42089
2016,August,L1,1185987012,414062023,1185987009,750000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:2,26.94878,2734.266113,5458.214844,LSC-DARM_OUT_DQ,0.470265,1226.413574,0,0,0,phase,-2.74135
2016,August,L1,1186049254,710937023,1186049251,750000000,3.25,OMICRON,process:process_id:0,sngl_burst:event_id:21,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.690646,1801.426392,0,0,0,phase,-1.60817
2016,August,L1,1186392017,929687023,1186392015,250000000,5.25,OMICRON,process:process_id:0,sngl_burst:event_id:35,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.637983,1740.114502,0,0,0,phase,0.23763
2016,August,L1,1186308141,210937023,1186308138,500000000,5.75,OMICRON,process:process_id:0,sngl_burst:event_id:16,26.94878,2480.106201,4949.895508,LSC-DARM_OUT_DQ,0.71842,2143.044678,0,0,0,phase,1.79645
2016,August,L1,1186448860,476562023,1186448858,750000000,3.75,OMICRON,process:process_id:0,sngl_burst:event_id:0,34.753849,1924.446411,3835.587891,LSC-DARM_OUT_DQ,0.490788,1324.124634,0,0,0,phase,-2.89612
2016,August,L1,1186521237,992187023,1186521235,250000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:51,26.94878,898.279968,1786.24292,LSC-DARM_OUT_DQ,0.815064,1835.807129,0,0,0,phase,2.6311
2016,August,L1,1186706279,414062023,1186706276,0,6,OMICRON,process:process_id:0,sngl_burst:event_id:26,34.753849,1623.497314,3236.67749,LSC-DARM_OUT_DQ,0.410517,1083.695557,0,0,0,phase,-1.50816
2016,August,L1,1186873380,710937023,1186873378,500000000,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:38,26.94878,1157.698364,2305.079834,LSC-DARM_OUT_DQ,0.504837,1207.322876,0,0,0,phase,-2.61382
2016,August,L1,1186943865,250000000,1186943859,250000000,14.75,OMICRON,process:process_id:0,sngl_burst:event_id:154,12.21585,18.628019,23.950951,LSC-DARM_OUT_DQ,1.78405,1091.051147,0,0,0,phase,0.36956
2016,August,L1,1186973338,117187023,1186973336,0,4,OMICRON,process:process_id:0,sngl_burst:event_id:11,26.94878,2480.853271,4948.401367,LSC-DARM_OUT_DQ,0.413929,1089.7854,0,0,0,phase,2.00615
2016,August,L1,1186919937,226562023,1186919934,750000000,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:11,26.94878,1158.445435,2303.585693,LSC-DARM_OUT_DQ,0.437197,1153.334961,0,0,0,phase,2.60922
2016,August,L1,1186929801,273437023,1186929799,875000000,2.875,OMICRON,process:process_id:0,sngl_burst:event_id:16,34.753849,3206.379883,6399.45459,LSC-DARM_OUT_DQ,0.495194,1257.286621,0,0,0,phase,0.75475
2016,August,L1,1187073895,992187023,1187073893,250000000,5.5,OMICRON,process:process_id:0,sngl_burst:event_id:27,26.94878,1492.251343,2974.185547,LSC-DARM_OUT_DQ,0.522695,1493.231934,0,0,0,phase,-2.50701
2016,August,L1,1187037737,992187023,1187037736,0,4.5,OMICRON,process:process_id:0,sngl_burst:event_id:25,26.94878,1492.998291,2972.691406,LSC-DARM_OUT_DQ,0.370329,1011.758179,0,0,0,phase,0.19484
2016,August,L1,1187077371,382812023,1187077368,750000000,5,OMICRON,process:process_id:0,sngl_burst:event_id:11,26.94878,2870.822998,5731.328613,LSC-DARM_OUT_DQ,0.470688,1344.195557,0,0,0,phase,0.40142
